Input Sample	B cells memory	B cells naive	Dendritic cells activated	Dendritic cells resting	Eosinophils	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells activated	Mast cells resting	Monocytes	NK cells activated	NK cells resting	Neutrophils	Plasma cells	T cells CD4 memory activated	T cells CD4 memory resting	T cells CD4 naive	T cells CD8	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	P-value	Pearson Correlation	RMSE
13003621-TT-R	0	0.11967491096666116	0	0.008818190262213654	0	0.001684048631579766	0.02411816583465421	0.1956640713420049	0.08009818147603281	0.19714774138302765	0.050698593765097055	0.0004	0.04880279402992737	0.023044023519067255	0.05443313163847734	0.07838528026072805	0.03354629957002424	0.00824607073413511	0.060800119608073	0.003345994731008741	0	0.011052887452557697	0.32	0.07065325972829853	1.0214073715102072
13003660-TT-R	0	0.03247090466348266	0.003155376588287815	0.0002	0	0	0.0449513610948851	0.34744860351554824	0.08477078993548666	0.026225013379033938	0.08619872269754998	0.07178652496869159	0	0.0017245147594350803	0.006998978988645394	0.007315035263572557	0.13939663732992597	0	0.09003681511323018	0.039652418554560774	0	0.017679983920846326	0.17	0.1723735377494946	1.0069844380709037
13003724-TT-R	0	0.09117088941784217	0.01581626487716169	0	0	0	0.042056873390645184	0.1781930563547955	0.0795469698733556	0	0.025354245813135546	0.08297708965944364	0	0	0.17580331516571548	0.001654588667375273	0.11704057429222123	0	0.09108398005993218	0.08797924720894208	0	0.011322905219434368	0.01	0.33576443982514803	0.940896015705407
13003758-TT-R	0	0.1010214149125163	0	0.0031430052308567607	0	0.18246052591405293	0.06043941538174568	0.14209459923439652	0.10302446550020072	0	0	0.1050756387759173	0	0.012018131159209286	0.06467587724389283	0.05063290752295099	0	0	0.10089851451085692	0.04849759641088036	0	0.026017908202523452	0.19	0.16601293776450832	1.019396346966706
13003772-TT-R	0	0.07730280370018569	0.00963981028611893	0	0	0	0.027789600832005008	0.30252716817574565	0.1321861644749282	0.04310644557881179	0.07121926788167833	0.08989658930421632	0	0.04742808017023183	0.0035106814988363766	0.047642072797681	0.0767559564737828	0	0.05940154304385184	0.01159381578192617	0	0	0.2	0.155519330935722	1.0076767774467856
13003773-TT-R	0	0.11936027907815912	0.016291376040260763	0	0.0003	0	0.012093349712690193	0.23873980172189394	0.10841451588311153	0	0.07852182751866585	0.04790894417925008	0	0	0.1160005512557539	0	0.12466752560640046	0	0.08231454558999078	0.04024740726665144	0	0.015150987349396464	0.18	0.168299947659647	1.0007933936760878
13003923-TT-R	0	0.0602538104908389	0.0229809951865433	0	0.00834679343927656	0	0.007790345535383204	0.025306483411305484	0.4624013218863515	0	0.04168635710522748	0.05146469809269413	0	0.016478678236747986	0.1604783554301864	0	0.052701533346266816	0	0.06290233666653837	0.027208291172639783	0	0	0	0.46160729633325115	0.8877645510680793
13003954-TT-R	0	0.11221099447435057	0	0	0	0.01759793153115783	0.0016513763478764292	0.10827578819371521	0	0.2471644761444479	0.06681494351369571	0.04063764938263047	0	0	0.08153249814230173	0.004928381697566005	0.18188490819300965	0	0.07954825337058756	0.006462441038238162	0	0.05129035797042279	0.2	0.15552454056347803	1.0073979908714426
13004000-TT-R	0	0.0768535839493524	0	0	0	0.20025823276023877	0.027362928680321773	0.11119330560337577	0.3597641143608652	0	0	0.0390584630365805	0	0.01808818364005276	0.009075087611997759	0.06540318084013717	0.030702692197882544	0	0.03147547699672134	0.019236830069143448	0	0.01152792025333063	0	0.4564714759997653	0.889545061707577
13004134-TT-R	0	0.008293684560487726	0.011385814726642882	0	0	0	0.10081417961457592	0.12891647705201595	0.4589021668041337	0	0.01715449739668905	0.06438633252460745	0	0.02600728693570914	0.020197094765120882	0	0.05916076241136082	0	0.05459618808282354	0.038243517163070374	0	0.011941997962762645	0	0.47253647587362657	0.8792048966324433
13004198-TT-R	0	0.12849272483921892	0	0	0	0.20727415744914132	0.045958291014279416	0.21875751643288593	0.07191694420546815	0	0.019733015784094192	0.02122837127785022	0	0.007650307281103209	0.07735531328175047	0.07256193246798348	0.0645499688526154	0	0.05243069799156145	0.0031155304367821894	0	0.008975228685265629	0	0.5237989274122892	0.8570199972125709
13004272-TT-R	0	0.09369769072189035	0	0.0001	0	0.09976775603708128	0.03866425961827881	0.32789173809183486	0.02949954748631192	0.13609114653609586	0.008434018055955415	0.008633750522602754	0.005196601833600298	0.010695605523561642	0.036728047486821874	0.027039758077336544	0.09797017307936748	0	0.06252835296102957	0.005928475855843234	0	0.011158539180235016	0	0.3864726680630334	0.922749638318072
13004283-TT-R	0	0.15819912243076514	0	0	0.0065943642413421565	0	0.027852280549296348	0.10642580012660734	0.13533267298719712	0.0075165526120749	0.1625836245535874	0	0.03429937410154063	0	0.08787536366507222	0.005595858325471343	0.12723187685503756	0	0.08664110537243667	0.025909767815137333	0	0.027942236364433787	0.19	0.16391943487324886	1.001524583805676
13004346-TT-R	0	0.07386819551765066	0.007742423133935988	0	0	0	0.11564029404070406	0.27908882331588125	0.0060610665530485336	0.1473985788946302	0.045720398397639354	0.044480393960500145	0	0.0029850141193916453	0.04186584743579453	0.009559941008049746	0.08155152627331133	0	0.0896653246889299	0.0373396933678866	0	0.01703247929264608	0.01	0.34776653576922417	0.9359825037246753
13004366-TT-R	0	0.007250179830722391	0	0	0	0.011740306826450525	0.057506887700678404	0.033211632135262584	0.4754229051186707	0	0.07187666528980395	0.05553311737358434	0	0.018759137317579316	0.03739425286424969	0.08916714067523808	0.04208337438356833	0	0.07004184646566565	0.02574172295075679	0	0.004270831067769325	0	0.38206336102335997	0.9237384181694809
13004461-TT-R	0	0.07474131667326975	0.0035503424541789754	0	0	0	0.00944406029741331	0.28627520653703925	0.14002977644422077	0.2589781418920433	0.07785430339011828	0.029467638843182438	0	0.012675846125549516	0.00969740937471081	0	0.05149381710897998	0	0.011696518810543337	0.0074801847863667364	0	0.02661543726238359	0.12	0.20622133584649746	0.9876243117222646
13004578-TT-R	0	0.07119652406178323	0	0	0	0.27518192158737803	0.10224214556435059	0.010180211162966898	0.3726896286682043	0	0.0049056700983167775	0.012754432603832482	0	0.0044531551534801725	0.01234600069930279	0	0.012265627614790865	0	0.029835330301516867	0.02570817648093753	0	0.06624117600313952	0	0.6557154174235224	0.7615087487940555
13004717-TT-R	0.004142885261009293	0.02895146677511979	0	0.012945155497814682	0.0002	0.00958953247266105	0.1401473175396522	0.15716585611768805	0.05043039502587762	0	0.038808147683346346	0.06400673904013676	0	0.031980267243525935	0.14418139698522714	0.03158120715174229	0.056885536875499874	0	0.13306652180254905	0.09589371102200037	0	0	0	0.46123061614212196	0.8857346991327872
13004746-TT-R	0	0.07401202795088205	0	0	0	0.14075370434799372	0.06985183461544404	0.2154892733160277	0.2796993201740637	0	0	0.023611225685084284	0	0.029501373646730254	0.05576416273106977	0.009130824823754057	0.04832210953364166	0	0.033105424557900075	0.01090199867513879	0	0.009856719942269814	0	0.6476252153048488	0.7875060054005467
13004868-TT-R	0	0.1297383479378944	0	0	0	0	0.06416619461110648	0.26204665946167466	0.1505541709883347	0	0	0.03269082659706767	0	0.027277103595210492	0.11990789883926818	0	0.05268743645369313	0	0.07906947977711563	0.02364081130956784	0	0.058221070429066796	0.14	0.20402653237831359	0.9884046173633123
13005070-TT-R	0	0.031450968216659346	0	0.0029818820665819625	0	0.004506544623585001	0.023087453645871385	0.3994329643477083	0.18733905392423122	0	0.10596215385335925	0.052722936099687596	0	0.008205572835221081	0.05570352898217367	0.015488264386351347	0.048287655654785724	0	0.046683450604921364	0.004044251115737759	0	0.014103319643124992	0	0.4906930965823055	0.8808471028059065
13005327-TT-R	0	0.058214897559507296	0.007915548002066309	0	0	0	0.05586659706995892	0.31719831049976954	0.10987327964995239	0	0.06431243637834662	0.0352857584465713	0	0.009932140520186775	0.00846294306035423	0	0.20366667125701104	0	0.07358154149011703	0.024778512278013143	0	0.03091136378814543	0.23	0.12500745428552945	1.0280613606768385
13005375-TT-R	0	0.09839030965682564	0	0	0	0.3488693805019462	0.009553172378512876	0.2980717364641238	0.08792855124114399	0	0	0.02261295503800854	0	0.03501357734667388	0.022280580465701222	0	0	0	0.040897227343881654	0.02055763681127619	0	0.015824872751905937	0	0.6254086882695595	0.7841105012249775
13005389-TT-R	0	0.03311004016583528	0.007264139655810777	0	0	0	0.02649292321668231	0.10702830443029365	0.4902996084930257	0	0.07499804532553378	0.05076931277585128	0	0.014954218171081512	0.062266437766884	0	0.042536859685402724	0	0.032576001388821	0.03571040562142833	0	0.0219937033033496	0	0.40224806383676304	0.914702429121052
13005420-TT-R	0	0.015673788059007827	0.00975596938771682	0	0	0	0.008900750648332345	0	0.632254500195995	0	0.18657237586217004	0.007776706873534017	0	0.04289345334031777	0.001411251267370456	0	0.06959041726803906	0	0.0032638297699118363	0.01246055472667523	0	0.009446402600929498	0	0.6105257790425072	0.8012160330675283
13005614-TT-R	0	0.07498909326973402	0.0056678045991257	0	0	0	0.07260575348580858	0.12768378392825785	0.3826128245355868	0	0.02971046862724303	0.035102629604472475	0	0.07671079292695562	0.018860930872632315	0	0.10026497026156019	0	0.030686141826921472	0.041143107705233495	0	0.00396169835646841	0.2	0.1578094325806877	1.0172721684306194
13005639-TT-R	0	0.16986019617087197	0.008516901400970073	0	0.003068352926210561	0.06153333151620496	0.06331045544042334	0.09168329726023469	0.0692671902967999	0	0.07526847520131001	0.05716723705675461	0	0	0.06924025285605065	0.014298368304418873	0.05517613264682328	0	0.14821435023533866	0.07179959787641395	0	0.04159586081117457	0.08	0.21469245190164352	0.992568869340879
13005661-TT-R	0	0.11682945071800413	0	0.0019434354148555179	0	0.019776967138363986	0.0181083918372191	0.2052291219600372	0	0.23324687049093218	0.0012602032117853615	0.050691117535917034	0	0.025061879875774053	0.06173016629632664	0	0.1367504306557195	0	0.0817127371570827	0.03692154741018901	0	0.01073768029779351	0.34	0.06498794166013094	1.034000478273827
13005819-TT-R	0	0.08633858733967362	0	0	0	0.0135729828546513	0.14928603827651793	0.28232393415156887	0.029227558897601844	0.01397546045393234	0.017282055378689563	0.08965280153278878	0	0.003260704486989344	0.0435690257583384	0.026627979416959144	0	0	0.15833008919746902	0.08655278225481979	0	0	0	0.6212063659850628	0.7997112328004863
13005825-TT-R	0	0.07166801998989417	0	0	0	0.12424066345854581	0.05541176259178405	0.11124319752968484	0.3420409138091266	0	0.009093454631240649	0.005837540122360701	0.019569047764370753	0.010716183067891046	0.049742154468461454	0	0.07102313304843451	0	0.06850304265069189	0.056357557871782565	0	0.004553328995731032	0	0.3946178298991141	0.9179290032143738
13005875-TT-R	0	0.08315418056812532	0	0	0	0.12256185790533611	0.049363871717155325	0.1020121240763002	0.33611591650544165	0	0	0.04507259907682087	0	0.014833196162977992	0.06373730630310968	0.05232346965365504	0.031842222764953375	0	0.06079170412106196	0.038191551145062556	0	0	0	0.49700678666059706	0.8691739881437763
13005930-TT-R	0	0.10167256662074746	0	0	0	0.18052890841800434	0.04525890805395345	0.23831121377995995	0.17189855071168153	0	0	0.033820640682064466	0	0.013037321876515968	0.02749533106636768	0.011768746844491206	0.10509590609386239	0	0.033792076610184234	0	0	0.037319829242167264	0.02	0.3011396593305888	0.9633521549256775
13005989-TT-R	0	0.06342751989620912	0.01136976813673308	0	0.001308869995535578	0	0.05767316625220817	0.055662907248625694	0.4967916898205276	0	0.048136501534239616	0.027258465880020847	0	0.09090681501584366	0.001978309017703531	0	0.09822146319241001	0	0.02271752720900882	0.02454699680093428	0	0	0	0.5842076576113397	0.8203886813619878
13005996-TT-R	0	0.047515450210084915	0.03013770003385181	0.015520930940502437	0	0	0.12172242558057139	0.10908657786070694	0.0521730581004589	0	0	0.11967132063132299	0	0.06828113566945958	0.1180654943076396	0.058590029091679284	0	0	0.16618623138732708	0.09304964618639516	0	0	0.01	0.33625323126511797	0.9474894382302876
13005999-TT-R	0	0.10547004996508245	0.00559845122473629	0	0	0	0.026591367630051193	0.06870597584880292	0.2834778141353195	0	0.005401776326132263	0.05755715470119193	0	0.010744739040323617	0.18870911026257342	0.05623780697663948	0.08995974227680065	0	0.058751308863255816	0.04279470274909055	0	0	0.23	0.14012487537033877	1.0136457508877101
13006005-TT-R	0	0.08198028267970016	0	0	0	0.09610418459278146	0.07045429319339536	0.18897535698078213	0.29682711569354386	0	0	0.0621008813690305	0	0.024396583311452287	0.049435424469689376	0	0.034717102527985856	0	0.05979111020424669	0.02841997457235026	0	0.0067976904050420445	0	0.5426780033851067	0.8467852511249028
13006010-TT-R	0	0.01331886238730849	0.07074080158092111	0.07036424848270334	0.0040028547944379505	0	0.0043026268656507355	0.19232133198085133	0.2594664640979381	0	0.1224932018217177	0.043187676540153	0	0.052521951334536986	0.005527008090239469	0	0.11500670538524829	0	0.021837372372889848	0	0	0.024908894265403665	0	0.42333707544965926	0.9069436847216974
13006016-TT-R	0	0.054204588724598775	0	0	0	0.1572620272676444	0.02527164225167655	0.10873378490021847	0.47270507751968605	0	0	0.02544063075049539	0	0.03502793521508246	0.011241797394859369	0	0.021735211259235523	0	0.012102923285734025	0.03450802930560447	0	0.04176635212516452	0	0.7057550167014105	0.7346836708160257
13006026-TT-R	0	0.030123625999740063	0	0	0	0	0.059097538904152085	0.3660511869561959	0.027242411799165415	0.05626587102236885	0.042428103538134615	0.04690391507111514	0	0.05170250440386028	0.03670943917355046	0.005607661293337497	0.1955505723181535	0	0.04709983313119646	0.029075080761734196	0	0.006142255627295666	0.04	0.25311564201037756	0.9746680875282765
13006088-TT-R	0	0.05551026665183737	0	0	0.007512068741715951	0.048600147407279	0.06710495965431383	0.25743688981932406	0.06454804440409975	0	0	0.0776449275217392	0	0.010235327736987373	0.15638494526861668	0.017872851783161496	0.05844924277168572	0	0.09259743995562658	0.06353169654932932	0	0.02257119173428373	0.02	0.2899439187152625	0.9589778977421399
13006169-TT-R	0	0.05097738189285155	0	0	0	0.10250784988627985	0.08492505110888342	0.14889750747596964	0.16863856627258106	0.029156694356991964	0.08410764050427362	0.0954474763946369	0	0.02242951816135395	0.00653454234114217	0	0.1017271963034265	0	0.040077844473987344	0.04234578992728219	0	0.0222269409003399	0.03	0.2771917381805925	0.9677501524792408
13006206-TT-R	0	0.1045463130240051	0.006634115283828428	0.0037554669894830912	0	0	0.007772118528932351	0.3157056184755792	0	0.16897530608308237	0.07811964665443927	0.03364680644298334	0	0	0.05054102661871795	0	0.13058361174311997	0	0.0721317139071249	0.01745943915906639	0	0.010128817089637723	0.09	0.21070310615539753	0.9846477751702117
13006246-TT-R	0	0.04672570374983254	0.010592396715858972	0	0	0	0.02317075561463906	0.07555567809054009	0.5708949874043643	0	0.09194094259258588	0.03087951657436071	0	0.018584495479108377	0.021551403719465064	0	0.07467452457896953	0	0.023542066743640833	0.00699877320278851	0	0.004888755533846247	0	0.36905066526798824	0.933359346106774
